estado,integridad_nodo,ruta,ecosistema,municipio,nomenclatura_nodo,labeled,ecosistema_str,coord_longitud,cumulo,estado_str,fecha_foto,coord_latitud,ultima_modificacion,id,municipio_str
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/afcd02ec9319d84965da58bbec80dc51_0056.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:52:53Z,18.0872,2023-04-01T03:24:38.765Z,0703c9c7-96ff-4e3c-b4df-940148ae0127,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/657c0ce1a567bf5d71823b47d41dd361_0055.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:52:52Z,18.0872,2023-04-01T03:24:38.714Z,280ae88d-7727-435c-9e3c-36dcdfc902c8,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/081047b6f583aeb33d2908a7b5c70546_0058.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:53:12Z,18.0872,2023-04-01T03:24:37.434Z,11081266-f847-43c7-87b5-bd22ccc98aa4,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/6f6fc0f44d66576f2d69b7309e5e80c1_0061.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:53:41Z,18.0872,2023-04-01T03:24:38.313Z,feb66859-22ff-42cb-b9db-6fd0f87ba93a,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/b253e09a8b7dd5f3e4951a50a6e265b5_0062.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:53:42Z,18.0872,2023-04-01T03:24:38.298Z,a0a2052a-7539-42f0-a5cb-d33d8b71b010,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/edc143d72c8fdb0323a7729b0f00e96b_0064.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:53:51Z,18.0872,2023-04-01T03:24:37.659Z,eb5f01cd-f654-4e86-a508-8bc9ccb9b396,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/d59c67db946a8eecf7bb4388cbd76128_0065.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:53:52Z,18.0872,2023-04-01T03:24:37.529Z,2751f5f0-14b0-4558-9766-be8e7bc01b86,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/b12aec0e3da8ae886251c9cb29d6d689_0068.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:54:02Z,18.0872,2023-04-01T03:24:38.886Z,ed9313bc-bcfe-4386-bfde-eb0d20ae1ebf,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/a8bf0a2c8ac345618ead63c0f43472a9_0067.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:54:01Z,18.0872,2023-04-01T03:24:37.574Z,20555e07-1504-4d71-8739-2d5931b3d59f,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/e4d86109a3bb025f42cdc9c369f401ba_0059.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:53:13Z,18.0872,2023-04-01T03:24:38.871Z,b9f36c59-eef3-40c7-8843-b050ddeb35f8,Palizada
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/a205eba2ae35a3afbca43dda2bef7fda_0239.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.955,95,Sonora,2021-08-20T22:19:10Z,31.2639,2023-04-01T03:24:25.334Z,0ba6492a-78c5-4ab2-bb07-0756cd3474c0,Municipio de Agua Prieta
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/ca322326abfe5009c09858be84d64623_0155.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-20T05:23:29Z,18.0967,2023-04-01T03:24:37.263Z,54198486-a852-4f65-9e55-7bdc73f7d638,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/9ca6ba64d9a5d29c3a0543f219830351_0157.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-21T00:34:18Z,18.0967,2023-04-01T03:24:37.348Z,36fd0edc-1b36-4e8c-833e-5368bf86f70a,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/8888c6e8bfafffcaccebb50012e83bee_0070.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:54:27Z,18.0872,2023-04-01T03:24:38.821Z,470b69e7-6b1d-4fc6-9fbb-36fdd89baebd,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/96dd3acc8e7ae5abb65c0268926cbbc6_0076.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-21T04:28:54Z,18.0872,2023-04-01T03:24:38.775Z,f8c36db5-4a97-49a3-9148-c9925bae600c,Palizada
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/01282e520644aa82216e0ebfbfa0c9ac_0016.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-08-21T08:07:34Z,16.1666,2023-04-01T03:27:42.458Z,fd48254d-39c9-4cea-b4ee-18b7e0d54f2d,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/9fee47cd0cd05a8189e8efe039e3a90b_0019.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-08-21T08:07:52Z,16.1666,2023-04-01T03:27:42.478Z,0c45e262-1418-4176-8844-34180471eb91,Ocosingo
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/9b485a9fbd17d15e734a3194770c9bff_0217.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-08-21T08:44:27Z,31.1979,2023-04-01T03:28:58.938Z,9d0168a2-3941-4f39-90ad-1e915bc5cf73,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/c89b3826a97e781cd2eb464e63275fa8_0218.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-08-21T08:44:28Z,31.1979,2023-04-01T03:28:56.497Z,455e0e55-5618-4318-b6b7-6b83ac9803f5,Municipio de Agua Prieta
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/7d6061d173de69512631e7ece0d338b4_0031.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:48:39Z,16.1693,2023-04-01T03:25:14.113Z,835eed7d-a8f5-4f6a-a984-ac2fc6e0944b,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/1cfd7cd1aaf4cb5f7c109c579386315f_0032.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:48:40Z,16.1693,2023-04-01T03:25:14.128Z,3fe5d747-38a7-4e33-891b-5ec07f8fedce,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/f340a34462b4f2096710089cc4af6a8e_0034.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:48:53Z,16.1693,2023-04-01T03:25:14.056Z,0c9a3956-d515-41aa-be87-50bfd4dced0b,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/a54123183d59c708c0cdb3d4a4f8feca_0035.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:48:55Z,16.1693,2023-04-01T03:25:14.118Z,fdd8ebc1-8989-441d-9269-c88ab1d0a295,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/4882d20420f1a1bde5f41f6b72e33f53_0037.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:49:26Z,16.1693,2023-04-01T03:25:14.107Z,3fd6a25d-22f5-4a13-919c-fbfd32cffd51,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/4cc83c72f81ec037f20d39b12035d3a9_0038.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:49:27Z,16.1693,2023-04-01T03:25:14.144Z,7eda3d5a-7efd-40cd-ba78-daa254d35623,Ocosingo
Morelos,Integro,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/774b2e0c5b81ad29195874a53948a49c_0082.JPG,Selvas secas,Tlaquiltenango,4_32_1_1287,true,Selvas secas,-99.0041,32,Morelos,2021-08-21T23:55:17Z,18.416,2023-04-01T03:25:32.258Z,cc9e0b29-6518-4b2e-a6c6-6a007876676e,Tlaquiltenango
Morelos,Integro,32/4_32_1_1287/HLPXGM09049539/2021-08-12/images_videos/2a019bf2a90fd6bf0c8e77f14d7731c8_0083.JPG,Selvas secas,Tlaquiltenango,4_32_1_1287,true,Selvas secas,-99.0041,32,Morelos,2021-08-21T23:55:18Z,18.416,2023-04-01T03:25:32.168Z,a3bd8691-583f-4254-ad6d-2f499e90f2b7,Tlaquiltenango
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/a59c06c26e45bb4083acba8fda7273f6_0071.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:54:28Z,18.0872,2023-04-01T03:24:37.609Z,0a109e8f-9667-4b0f-9954-36e78bf6d693,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/78258a7168523be177630d80d8ed727b_0074.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:55:02Z,18.0872,2023-04-01T03:24:37.539Z,31e3e388-743e-464e-865e-d2dad377d5fd,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/c3e193658c716bdbcbe573a29e10025a_0073.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-19T13:55:01Z,18.0872,2023-04-01T03:24:38.831Z,ef8b148d-def0-49ba-9d94-9cdb399a3809,Palizada
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/aea35f4853e8727e0e2b0011279b0708_0040.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:49:50Z,16.1693,2023-04-01T03:25:13.996Z,f062b3b3-225a-401a-89f6-475d91b83d3d,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/43575e22e54217fca7c9dd9bdf36275b_0041.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:49:51Z,16.1693,2023-04-01T03:25:14.154Z,fc352aac-9a62-4e79-b1f8-73d368155fab,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/1ac3c9c1990033b2be65e565b20f3858_0043.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:50:02Z,16.1693,2023-04-01T03:25:14.077Z,8e372ff3-0f9e-4060-abf9-0cef4dba6a53,Ocosingo
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/df762b771b72056b29232a95da98c66a_0133.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.944,95,Sonora,2021-08-20T17:32:13Z,31.2598,2023-04-01T03:28:50.225Z,c6e14de9-f7c2-4328-89dc-15d07ce15836,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/abd6291ff68d95c94d89eddb58110e13_0134.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.944,95,Sonora,2021-08-20T17:32:14Z,31.2598,2023-04-01T03:29:35.675Z,dfe0bc57-54e6-43cd-a6f0-3425c662e7d5,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/a1998e73b7264cac7f22d86022c66d1b_0397.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-08-21T11:32:27Z,31.2598,2023-04-01T03:28:39.884Z,ffa86fdf-7d1a-4f66-8b8e-9c8d8e34593f,Municipio de Agua Prieta
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/4b0e91794104d2fbd0a05525b6361ace_0154.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-20T05:23:14Z,18.0967,2023-04-01T03:24:36.867Z,95aefa66-c242-4d48-8a63-e9c1198e7401,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/eb3cf42c6498510a8cfed304736364cf_0160.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-21T10:16:23Z,18.0967,2023-04-01T03:24:37.378Z,491fa0e4-15ea-476a-a484-123c7c4005b6,Palizada
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/f5abd934d4c26b043f545ff10bd67708_0013.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-08-20T11:37:26Z,16.1666,2023-04-01T03:27:42.468Z,c728990c-7689-4f25-8711-9e3b49348614,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/f809671048f28c3d3354ca39aea3932f_0014.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-08-20T11:37:28Z,16.1666,2023-04-01T03:27:42.443Z,e730f35f-7106-402b-a994-260844765746,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/286c82cb4675dd19a65c9aa43037e566_0044.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-21T09:50:03Z,16.1693,2023-04-01T03:25:14.061Z,503614a5-934c-4487-ab24-05058a7d3ac7,Ocosingo
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/be56ee40ae24c6375ec0617ae9204e82_0398.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.951,95,Sonora,2021-08-21T11:32:28Z,31.2598,2023-04-01T03:28:37.418Z,2e6daada-9b7a-48ef-8ddc-caef41143c92,Municipio de Agua Prieta
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/c24a32e33db5c524e282a242a4352929_0079.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-22T04:15:53Z,18.0872,2023-04-01T03:24:38.896Z,f1d447ac-fda2-4075-93e7-a3d158014540,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/17fcc66cd24ea4b4f3392b20c7b8984c_0080.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-22T04:15:54Z,18.0872,2023-04-01T03:24:37.604Z,a00da69e-5199-424c-91d1-5fee04b2d33a,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/0530ae6dd61acc6a94ccc948bc6919ae_0082.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-22T04:16:15Z,18.0872,2023-04-01T03:24:37.669Z,f72b932a-5689-4b37-b8fc-282bd35c90fb,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/9d40fab33d1b9d4e10989017f1c91381_0166.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-21T15:16:54Z,18.0967,2023-04-01T03:24:37.313Z,96c8cba1-cd38-4b20-aff5-41802f36b8d6,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/5890bc1848b3d232e042e6922e2c6ea0_0167.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-21T15:17:09Z,18.0967,2023-04-01T03:24:37.027Z,c09145e6-967b-4dd8-8ae6-e7f7986275cc,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/c8b7380c979377e75ac023eaab2d98a5_0163.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-21T15:15:06Z,18.0967,2023-04-01T03:24:37.298Z,96ee2a39-5dea-43f8-96cf-c951deab2cd0,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/76276eaf197646fa89ad141f993fcd06_0164.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-21T15:15:21Z,18.0967,2023-04-01T03:24:36.937Z,44cb822b-d1ff-4c84-89ba-8d506d087dc2,Palizada
Morelos,Integro,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/89ccf274b78447cc6f018af67f049be5_0019.JPG,Selvas secas,Tlaquiltenango,4_32_1_1287,true,Selvas secas,-99.0029,32,Morelos,2021-08-22T18:34:10Z,18.4224,2023-04-01T03:25:27.264Z,e2c730e5-f6e6-43a6-8dcb-a4338676a115,Tlaquiltenango
Morelos,Integro,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/9079a97bc506fef0dd147db8c57e723b_0020.JPG,Selvas secas,Tlaquiltenango,4_32_1_1287,true,Selvas secas,-99.0029,32,Morelos,2021-08-22T18:34:11Z,18.4224,2023-04-01T03:25:27.178Z,dede544c-ef46-4d59-b02c-4e48b7ba201f,Tlaquiltenango
Morelos,Integro,32/4_32_1_1287/HLPXGM09049537/2021-08-11/images_videos/9a05d7ab0b36319bdc15eca94566674f_0185.JPG,Selvas secas,Tlaquiltenango,4_32_1_1287,true,Selvas secas,-98.9998,32,Morelos,2021-08-22T22:39:56Z,18.4195,2023-04-01T03:25:28.780Z,e5a7c411-f25c-44f2-b406-b5ca91d81a49,Tlaquiltenango
Morelos,Integro,32/4_32_1_1287/HLPXGM09049506/2021-08-11/images_videos/2e949f35e4c7db101b500c4be05ed0fd_0022.JPG,Selvas secas,Tlaquiltenango,4_32_1_1287,true,Selvas secas,-99.0029,32,Morelos,2021-08-22T23:28:25Z,18.4224,2023-04-01T03:25:28.568Z,ddf3a668-3372-4fb8-b802-9fccd353f961,Tlaquiltenango
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/673e65bdf8cb66d540f1d2b703453b2b_0169.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-22T14:54:51Z,18.0967,2023-04-01T03:24:36.987Z,99619087-82cf-447d-99b8-c04a6b752e2e,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048483/2021-08-05/images_videos/74af9050fcd85b8cc3b5edb1fa87e899_0170.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.978,13,Campeche,2021-08-22T14:55:06Z,18.0967,2023-04-01T03:24:36.932Z,74c041b5-8b02-44b7-85fe-4d9ab2ab6cd6,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/fe54d6aa800f89ea4bdb289df481ca72_0085.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-22T04:16:40Z,18.0872,2023-04-01T03:24:37.549Z,9f3072f5-9dd3-4f11-b87d-17ae220d346e,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/8d5ba9113f37ddb91f06ab64a62c6256_0086.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-22T04:16:41Z,18.0872,2023-04-01T03:24:37.444Z,e2487aee-4a23-4d69-b058-e4527f603fcf,Palizada
